"Tahun","Minggu","Negeri","Daerah/Zon/PBT","Lokaliti","Jumlah Kes Terkumpul","Tempoh Wabak Berlaku (Hari)","latitude","longitude"
2015,15,"Selangor","Petaling","Petaling Ss 14/1",25,99,3.058407,101.636765
2015,15,"Selangor","Hulu Langat","Hostel GMI Bangi",46,97,3.058408,101.636767
2015,15,"Selangor","Petaling","Tmn Puchong Perdana 4 (Flat Blok A-G)",25,97,3.058409,101.636769
2015,15,"Perak","Kinta","Tmn Meru Jaya",39,97,3.113117,101.815683
2015,15,"Selangor","Hulu Langat","Jalan8/1-15 Seksyen 8 Bandar Baru Bangi",24,96,3.113118,101.815693
2015,15,"Selangor","Petaling","Seksyen 7 (Flat D : Blok 52-58)",91,94,2.975147,101.783915
2015,15,"Selangor","Petaling","Seksyen 13 (Pangsapuri Perdana)",54,93,3.113117,101.815673
2015,15,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy B : Blok 3-8)",25,93,3.048069,101.639553
2015,15,"Selangor","Petaling","Dun Seksyen 14 Teres B : Jln 14/29- Jln 14/49",30,90,3.198303,101.599919
2015,15,"Selangor","Gombak","Appt Desa 1",65,88,3.052035,101.643996
2015,15,"Selangor","Hulu Langat","Taman Bangi Indah",27,88,3.058406,101.636762
2015,15,"Peral","Kinta","Kg Bercham",27,87,3.058407,101.636765
2015,15,"Selangor","Petaling","Pjs 9/2-Pjs 9/30",25,85,3.058408,101.636767
2015,15,"Selangor","Sepang","The Arc Condo",21,84,3.058409,101.636769
2015,15,"Perak","Kinta","Kg Manjoi",26,82,3.113117,101.815683
2015,15,"Selangor","Sepang","Taman Seroja",18,81,3.113118,101.815693
2015,15,"Selangor","Petaling","Kt Pju 1A Vista Subang",31,80,2.975147,101.783915
2015,15,"Selangor","Gombak","Bdr Country Home Fasa 1",26,78,3.113117,101.815673
2015,15,"Selangor","Gombak","Tmn Wangsa Permai",20,76,3.048069,101.639553
2015,15,"Selangor","Petaling","Kt Seksyen 20 Teres A",14,75,3.198303,101.599919
2015,15,"Selangor","Petaling","Seksyen 19 (Flat A Jln 19/15 Blok 1-5)",27,72,3.052035,101.643996
2015,15,"Selangor","Petaling","Tmn Puchong Perdana 5 (Jln Anggerik)",14,72,3.058406,101.636762
2015,15,"Selangor","Petaling","Usj 16 ( Sri Tanjung Appt)",36,68,3.058407,101.636765
2015,15,"Selangor","Petaling"," Usj 14 (Subang Perdana Goodyear Court 9)",23,66,3.058408,101.636767
2015,15,"Selangor","Petaling","Seksyen 15 (Kaw Perindustrian B : Jln 15/7-15/16, Jln 15/20-21)",15,62,3.058409,101.636769
2015,15,"Selangor","Petaling","Ss 17/2",11,61,3.113117,101.815683
2015,15,"Selangor","Gombak","Kg Sg Bakau",14,60,3.113118,101.815693
2015,15,"P.pinang","Barat Daya","Flat Sri Bayu",10,59,2.975147,101.783915
2015,15,"Selangor","Petaling","Usj 18",11,58,3.113117,101.815673
2015,15,"P.Pinang","Barat Daya","Bandar Baru Teluk Kumbar",19,57,3.048069,101.639553
2015,15,"Selangor","Petaling","Tm Pjs 1 Apt Tmn Petaling Utama (Blok A-D : Jln Pjs 1/52)",12,57,3.198303,101.599919
2015,15,"Selangor","Hulu Langat","Jalan 4/4 Seksyen 4 Bandar Baru Bangi",9,55,3.052035,101.643996
2015,15,"Perak","Kinta","Kwsn Perindustrian Tasek",16,54,3.128331,101.618127
2015,15,"Selangor","Petaling","Seksyen 2",12,54,3.074107,101.492219
2015,15,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy A : Blok 1-2)",9,54,3.074107,101.492219
2015,15,"Selangor","Petaling","Ss 17/3",16,54,3.074107,101.492219
2015,15,"Selangor","Petaling","Seksyen 23 (Teres A : Jln 23/6-23/12)",6,54,3.155076,101.593722
2015,15,"Perak","Kinta","Tmn Tasek Jaya",14,51,3.089795,101.647281
2015,15,"Selangor","Petaling","Seksyen U5 (Subang Pelangi : Jln U5/122-U5/136& Jln U5/AK, AH & AG)",15,50,3.113117,101.815673
2015,15,"Selangor","Petaling","Usj 16 ",10,50,3.060047,101.584687
2015,15,"Selangor","Petaling","Seksyen 28 (Flat A : Blok 1,3,5,7,9,11,13,15,17,19)",10,48,3.188612,101.604747
2015,15,"Perak","Kinta","Kg Simee",9,46,3.13281,101.748025
2015,15,"Selangor","Hulu Langat","Grandner Tower Pandan Indah",6,45,3.114994,101.811318
2015,15,"Selangor","Petaling","Seksyen 17 Teres A (Jln 17/2-17/15)",16,45,3.058404,101.636764
2015,15,"Selangor","Petaling","Ss 19/1",7,45,3.058405,101.636763
2015,15,"Selangor","Petaling","Bdr Kinrara 4 (Jln 4/1 & Sebahagian 4/2-4/4)",13,45,3.058406,101.636762
2015,15,"Selangor","Petaling","Seksyen U6 (Taman Subang Baru)",8,45,3.058407,101.636765
2015,15,"Perak","Kinta","Tmn Kin Mee",9,43,3.058408,101.636767
2015,15,"Selangor","Petaling","Seksyen U10 (Sunway Alam Suria Teres C : Jln U10/43-U10/50)",9,42,3.058409,101.636769
2015,15,"Selangor","Hulu Langat","Jalan 49-69 Taman Bukit Mewah",11,40,3.113117,101.815683
2015,15,"Selangor","Petaling","Usj 11/3",6,40,3.113118,101.815693
2015,15,"Selangor","Hulu Langat","Rumah PKNS Bangi Lama",7,39,2.975147,101.783915
2015,15,"Perak","Kinta","Tmn Tasek Damai",8,38,3.113117,101.815673
2015,15,"Perak","Kinta","Tmn Sri Desa",8,37,3.048069,101.639553
2015,15,"Selangor","Gombak","Tmn Melawati (F)",6,37,3.198303,101.599919
2015,15,"Selangor","Petaling","Ss 15/5 (Teres)",5,37,3.052035,101.643996
2015,15,"Perak","Kinta","KWSN Perindustrian Silibin",12,36,3.128331,101.618127
2015,15,"Selangor","Hulu Langat","Jalan 2 Taman Cheras Jaya",15,36,3.074107,101.492219
2015,15,"Selangor","Petaling","Tmn Sg. Besi Indah 2",5,36,3.074107,101.492219
2015,15,"Selangor","Petaling","Kd Pju 5 Cova Villa",9,35,3.074107,101.492219
2015,15,"Selangor","Petaling","Seksyen U5 (Mutiara Subang Kaw Perindustrian B : Jln U5/10, Jln U5/19-U5/30)",4,34,3.155076,101.593722
2015,15,"Selangor","Petaling","Bdr Puchong Jaya Jln Bandar (Sri Anggerik Blok A,B,C,D)",6,34,3.089795,101.647281
2015,15,"Perak","Kinta","Anjung Tawas Damai",7,33,3.113117,101.815673
2015,15,"Perak","Kinta","Tmn Malcop",5,33,3.060047,101.584687
2015,15,"Selangor","Petaling","Tmn Pinggiran Putra Sek 1 (Jln PP53-PP58)",5,33,3.188612,101.604747
2015,15,"Selangor","Petaling","Usj 1 (Pangsapuri Jati 2)",8,33,3.13281,101.748025
2015,15,"Selangor","Hulu Langat","Kuarters Penjara Kajang",11,32,3.114994,101.811318
2015,15,"Selangor","Petaling","Seksyen 4 ( Teres B : Jln 4/4-4/7)",6,32,3.058404,101.636764
2015,15,"Sarawak","Sibu","Upper Tong Sang",8,32,3.058405,101.636763
2015,15,"Perak","Kinta","Kg Baru Kanthan",5,32,3.058406,101.636762
2015,15,"Selangor","Hulu Langat","Jalan Sri Putra 1 Bandar Sri Putra",6,31,3.058407,101.636765
2015,15,"Selangor","Petaling","Seksyen U20 (Bukit Rahman Putra Teres A : Jln BRP 1/1-BRP 1/13)",6,31,3.058408,101.636767
2015,15,"Selangor","Gombak","Appt Bkt Rawang Putra",6,31,3.058409,101.636769
2015,16,"Selangor","Petaling","Sri Pjs 8 Mentari Court",188,202,3.113117,101.815683
2015,16,"Selangor","Petaling","Pjs 9/1 (Lagoon Perdana & Rumah Kedai)",150,181,3.113118,101.815693
2015,16,"Perak","Kinta","Kg Das Tambahan 2",78,170,2.975147,101.783915
2015,16,"Perak","Kinta","Kg Baru Buntong",75,156,3.113117,101.815673
2015,16,"Selangor","Hulu Langat","Kuis",64,152,3.048069,101.639553
2015,16,"Perak","Kinta","Kg Sg Tapah Tambahan",69,146,3.198303,101.599919
2015,16,"Perak","Kinta","Tmn Cempaka",81,142,3.052035,101.643996
2015,16,"Perak","Kinta","Bandar Lahat Baru",49,136,3.128331,101.618127
2015,16,"Selangor","Petaling","Seksyen 15 ( Dataran Otomobil : Blok 1-18)",80,133,3.074107,101.492219
2015,16,"Selangor","Hulu Langat","Jalan Taming Kiri Taman Taming Jaya",26,127,3.074107,101.492219
2015,16,"Selangor","Petaling","Bt 13 Kg Kenangan",32,125,3.074107,101.492219
2015,16,"Selangor","Petaling","Usj 1 (Angsana Appt)",59,118,3.155076,101.593722
2015,16,"Selangor","Gombak","Tmn Rawang Perdana",31,117,3.089795,101.647281
2015,16,"Perak","Kinta","Rumah Pangsa Sri Kepayang",36,113,3.113117,101.815673
2015,16,"Perak","Kinta","Tmn Pertama",33,112,3.060047,101.584687
2015,16,"Selangor","Sepang","Mutiara Ville Cyberjaya",54,112,3.188612,101.604747
2015,16,"Selangor","Hulu Langat","Hostel Gmi Bangi",47,104,3.13281,101.748025
2015,16,"Selangor","Hulu Langat","Jalan 8/1-15 Seksyen 8 Bandar Baru Bangi",25,104,3.114994,101.811318
2015,16,"Selangor","Petaling","Tmn Puchong Perdana 4 (Flat Blok A-G)",26,104,3.058404,101.636764
2015,16,"Selangor","Petaling","Seksyen 7 (Flat D : Blok 52-58)",93,101,3.058405,101.636763
2015,16,"Selangor","Petaling","Seksyen 13 (Pangsapuri Perdana)",57,100,3.058406,101.636762
2015,16,"Selangor","Petaling","Dun Bg Seksyen 14 Teres B : Jln 14/29-Jln 14/49",31,97,3.058407,101.636765
2015,16,"Selangor","Gombak","Appt Desa 1",65,95,3.058408,101.636767
2015,16,"Perak","Kinta","Kg Bercham",28,94,3.058409,101.636769
2015,16,"Selangor","Petaling","Pjs 9/2 - Pjs 9/30",32,92,3.113117,101.815683
2015,16,"Selangor","Sepang","The Arc Condo",22,91,3.113118,101.815693
2015,16,"Perak","Kinta","Kg Manjoi",27,89,2.975147,101.783915
2015,16,"Selangor","Sepang","Taman Seroja",22,88,3.113117,101.815673
2015,16,"Selangor","Gombak","Bdr Country Home Fasa 1",30,85,3.048069,101.639553
2015,16,"Selangor","Gombak","Tmn Wangsa Permai",21,83,3.198303,101.599919
2015,16,"Selangor","Petaling","Seksyen 19 (Flat A Jln 19/15 Blok 1-5)",28,79,3.052035,101.643996
2015,16,"Selangor","Petaling","Tmn Puchong Perdana 5 (Jln Anggerik)",14,79,3.058406,101.636762
2015,16,"Selangor","Petaling","Usj 14 (Subang Perdana Goodyear Court 9)",24,73,3.058407,101.636765
2015,16,"Selangor","Petaling","Seksyen 15 (Kaw Perindustrian B : Jln 15/7-15/6, Jln 15/20-21)",16,69,3.058408,101.636767
2015,16,"Selangor","Petaling","Ss 17/2",11,68,3.058409,101.636769
2015,16,"Selangor","Gombak","Kg Sg Bakau",14,67,3.113117,101.815683
2015,16,"Selangor","Petaling","Tm Pjs 1 Apt Tmn Petaling Utama (Blok A-D  Jln Pjs 1/52)",13,64,3.113118,101.815693
2015,16,"Selangor","Hulu Langat","Jalan 4/4 Seksyen 4 Bandar Baru Bangi",9,62,2.975147,101.783915
2015,16,"Perak","Kinta ","Kwsn Perindustrian Tasek",18,61,3.113117,101.815673
2015,16,"Selangor","Petaling","Seksyen 2",14,61,3.048069,101.639553
2015,16,"Selangor","Petaling","Ss 17/3",16,61,3.198303,101.599919
2015,16,"Selangor","Petaling","Seksyen U5 (Subang Pelangi  Jln U5/122-U5/136c & Jln U5/Ak, Aj, Ah & Ag)",15,57,3.052035,101.643996
2015,16,"Selangor","Petaling","Seksyen 28 (Flat A : Blok 1, 3, 5, 7, 9, 11 , 13, 15, 17, 19)",10,55,3.058406,101.636762
2015,16,"Selangor","Petaling","Seksyen 17 Teres A (Jln 17/2-17/15)",18,52,3.058407,101.636765
2015,16,"Selangor","Petaling","Ss 19/1",8,52,3.058408,101.636767
2015,16,"Selangor","Petaling","Bdr Kinrara 4 ( Jln Bk 4/1 & Sebahagian 4/2-4/4)",14,52,3.058409,101.636769
2015,16,"Selangor","Petaling","Seksyen U6 (Taman Subang Baru)",10,52,3.113117,101.815683
2015,16,"Perak","Kinta","Tmn Kin Mee",9,50,3.113118,101.815693
2015,16,"Selangor","Hulu Langat","Jalan 49-69 Taman Bukit Mewah",11,47,2.975147,101.783915
2015,16,"Selangor","Petaling","Usj 11/3",6,47,3.113117,101.815673
2015,16,"Perak","Kinta","Tmn Tasek Damai",8,45,3.048069,101.639553
2015,16,"Perak","Kinta","Tmn Sri Desa",8,44,3.198303,101.599919
2015,16,"Selangor","Gombak","Tmn Melawati (F)",6,44,3.052035,101.643996
2015,16,"Perak","Kinta","Kwsn Perindustrian Silibinn",13,43,3.058406,101.636762
2015,16,"Selangor","Hulu Langat","Jalan 2 Taman Cheras Jaya",17,43,3.058407,101.636765
2015,16,"Selangor","Petaling","Kd Pju 5 Cova Villa",9,42,3.058408,101.636767
2015,16,"Selangor","Petaling","Tmn Pinggiran Putra Sek 1 (Jln Pp53-Pp58)",5,40,3.058409,101.636769
2015,16,"Selangor","Petaling","Usj 1 (Pangsapuri Jati 2)",9,40,3.113117,101.815683
2015,16,"Selangor","Hulu Langat","Kuarters Penjara Kajang",13,39,3.113118,101.815693
2015,16,"Selangor","Petaling","Seksyen 4 (Teres B : Jln 4/4-4/7)",6,39,2.975147,101.783915
2015,16,"Selangor","Petaling","Seksyen U20 (Bukit Rahman Putra Teres A : Jln Brp 1/1-Bp 1/13)",7,38,3.113117,101.815673
2015,16,"Selangor","Gombak","Tmn Ukay Bistari",4,37,3.048069,101.639553
2015,16,"Selangor","Gombak","Tmn Gombak Setia",10,37,3.198303,101.599919
2015,16,"Selangor","Petaling","Seksyen U6 (Kg Melayu Subang A : Jln Bukit Badak)",7,37,3.052035,101.643996
2015,16,"Selangor","Klang","Taman Maznah (Lrg Songket 2)",24,36,3.058406,101.636762
2015,16,"Selangor","Petaling","Du Pju 1 (1) : Kg Cempaka",5,36,3.058407,101.636765
2015,16,"Selangor","Petaling","Tmn Perindustrian Sime Uep Subang (Jln Tp)",20,36,3.058408,101.636767
2015,16,"Selangor","Petaling","Kd Pju 1a Puncak Sri Kelana Kondo",44,34,3.058409,101.636769
2015,16,"Selangor","Petaling","Usj 15 (Subang Perdana Goodyear Court 10a) Blok Aa-Aq",9,34,3.113117,101.815683
2015,16,"Selangor","Hulu Selangor","Lokaliti 2 Bdr Baru Btg Kali",7,33,3.113118,101.815693
2015,16,"Selangor","Petaling","Seksyen U5 (Pangsapuri Subang Suria : Blok 1-8)",9,33,2.975147,101.783915
2015,16,"Selangor","Petaling","Seksyen U5 (Pangsapuri Subang Impian & Jln U5/1780 & Jln Cc U5/Cc-Ce U5/Ce)",5,33,3.113117,101.815673
2015,16,"Selangor","Sepang","Apartment Dahlia",8,33,3.048069,101.639553
2015,16,"Perak","Kinta","Tmn Ria",5,32,3.198303,101.599919
2015,16,"Selangor","Petaling","Kt Pju 3 Apt Bayu Puteri",4,32,3.052035,101.643996
2015,16,"Selangor","Petaling","Sri Ss 7 Kelana Puteri Kondo",10,32,3.128331,101.618127
2015,16,"Perak","Kinta","Kg Nalla N/V",12,32,3.074107,101.492219
2015,16,"Selangor","Gombak","Tmn Desa Jaya",4,32,3.074107,101.492219
2015,16,"Selangor","Petaling","Bdr Puchong Jaya Jln Tempua",8,31,3.074107,101.492219
2015,17,"Selangor","Petaling","Sri Pjs 8 Mentari Court",188,205,3.155076,101.593722
2015,17,"Selangor","Petaling","Pjs 9 /1(Lagoon Perdana &
Rumah Kedai)",152,188,3.089795,101.647281
2015,17,"Perak","Kinta","Kg Das Tambahan 2",79,177,3.113117,101.815673
2015,17,"Perak","Kinta","Kg Baru Buntong",80,163,3.060047,101.584687
2015,17,"Selangor","Hulu
Langat","Kuis",64,159,3.188612,101.604747
2015,17,"Perak","Kinta","Kg Sg Tapah Tambahan",73,153,3.13281,101.748025
2015,17,"Perak","Kinta","Tmn Cempaka",86,149,3.114994,101.811318
2015,17,"Selangor","Petaling","Seksyen 15 ( Dataran Otomobil
: Blok 1 - 18 )",83,140,3.058404,101.636764
2015,17,"Selangor","Hulu
Langat","Jalan Taming Kiri Taman Taming
Jaya",26,134,3.058405,101.636763
2015,17,"Selangor","Petaling","Bt 13 Kg Kenangan",35,132,3.058406,101.636762
2015,17,"Selangor","Petaling","Usj 1 (Angsana Appt)",61,125,3.058407,101.636765
2015,17,"Perak","Kinta","Tmn Pertama",34,119,3.058408,101.636767
2015,17,"Selangor","Sepang","Mutiara Ville Cyberjaya",57,119,3.058409,101.636769
2015,17,"Selangor","Hulu Langat","Jalan 8/1-15 Seksyen 8 Bandar Baru Bangi",27,111,3.113117,101.815683
2015,17,"Selangor","Petaling","Seksyen 7 (Flat D : Blok 52-58)",94,108,3.113118,101.815693
2015,17,"Selangor","Petaling","Seksyen 13 (Pangsapuri Perdana)",58,107,2.975147,101.783915
2015,17,"Selangor","Petaling","Dun Bg Seksye 14 Teres B : Jln 14/29-Jln 14/49",32,104,3.113117,101.815673
2015,17,"Selangor","Gombak","Appt Desa 1",66,102,3.048069,101.639553
2015,17,"Selangor","Petaling","Pjs 9/2 -Pjs 9/30",35,99,3.198303,101.599919
2015,17,"Selangor","Sepang","The Arc Condo",28,98,3.052035,101.643996
2015,17,"Perak","Kinta","Kg Bercham",28,97,3.128331,101.618127
2015,17,"Perak","Kinta","Kg Manjoi",28,96,3.074107,101.492219
2015,17,"Selangor","Sepang","Taman Seroja",22,95,3.074107,101.492219
2015,17,"Selangor","Gombak","Bdr Country Home Fasa 1",30,92,3.074107,101.492219
2015,17,"Selangor","Petaling","Seksyen 19 ( Flat A Jln 19/15 Blok 1-5)",28,86,3.155076,101.593722
2015,17,"Selangor","Petaling","Usj 14 (Subang Perdana Goodyear Court 9)",24,80,3.089795,101.647281
2015,17,"Selangor","Petaling","Seksyen 15 (Kaw Perindustrian B : Jln 15/7 -15/20-21)",18,76,3.113117,101.815673
2015,17,"Selangor","Gombak","Kg Sg Bakau",16,74,3.060047,101.584687
2015,17,"Selangor","Petaling","Tm Pjs 1 Apt Tmn Petaling Utama (Blok A-D : Jln Pjs 1/52)",13,71,3.188612,101.604747
2015,17,"Perak","Kinta","Kwsn Perindustrian Tasek",19,68,3.13281,101.748025
2015,17,"Selangor","Petaling","Ss 17/3",20,68,3.114994,101.811318
2015,17,"Selangor","Petaling","Seksyen 2",14,64,3.058404,101.636764
2015,17,"Selangor","Petaling","Seksyen U5 ( Subang Pelangi : Jln U5/122-U5/136C & Jln U5/AK, AJ,AH & AG)",16,64,3.058405,101.636763
2015,17,"Selangor","Petaling","Seksyen 17 Teres A (Jln 17/2-17/15)",18,59,3.058406,101.636762
2015,17,"Selangor","Petaling","Bdr Kinrara 4 (Jln Bk 4/1 & Sebahagian 4/2-4/4)",14,59,3.058407,101.636765
2015,17,"Selangor","Petaling","Seksyen U6 (Taman Subang Baru)",10,59,3.058408,101.636767
2015,17,"Selangor","Petaling","Usj 11/3",7,54,3.058409,101.636769
2015,17,"Selangor","Gombak","Tmn Melawati (F)",8,51,3.113117,101.815683
2015,17,"Perak","Kinta","Kwsn Perindustrian Silibin",14,50,3.113118,101.815693
2015,17,"Selangor","Hulu Langat","Jalan 2 Taman Cheras Jaya",17,50,2.975147,101.783915
2015,17,"Selangor","Hulu Langat","Kuarters Penjara Kajang",14,46,3.113117,101.815673
2015,17,"Selangor","Petaling","Seksyen U6 (Kg Melayu Subang A : Jln Bukit Badak)",7,44,3.048069,101.639553
2015,17,"Selangor","Petaling","Tmn Perindustrian Sime Uep Subang (Jln Tp)",27,43,3.198303,101.599919
2015,17,"Selangor","Petaling","Kd Pju 1A Puncak Kelana Kondo",53,41,3.052035,101.643996
2015,17,"Selangor","Petaling","Usj 15 (Subang Perdana Goodyear Court 10A) Blok AA-AQ",11,41,3.128331,101.618127
2015,17,"Selangor","Hulu Selangor","Lokaliti 2 Bdr Baru Btg Kali",8,40,3.074107,101.492219
2015,17,"Selangor","Petaling","Seksyen U5 (Pangsapuri Subang Suria : Blok 1-8)",10,40,3.074107,101.492219
2015,17,"Selangor","Sepang","Apartment Dahlia",8,40,3.074107,101.492219
2015,17,"Perak","Kinta","Kg Nalla N/V",13,39,3.155076,101.593722
2015,17,"Selangor","Gombak","Tmn Desa Jaya",5,39,3.089795,101.647281
2015,17,"Selangor","Petaling","Sri Ss 7 Kelana Puteri Kondo",11,39,3.113117,101.815673
2015,17,"Selangor","Petaling","Bdr Puchong Jaya Jln Tempua",8,38,3.060047,101.584687
2015,17,"Selangor","Gombak","Au2C Taman Keramat",7,37,3.188612,101.604747
2015,17,"Selangor","Hulu Langat","Appt Taman Tenaga ",10,37,3.13281,101.748025
2015,17,"Selangor","Hulu Langat","Jalan TPS 3 Taman Pelangi Semenyih",4,37,3.114994,101.811318
2015,17,"Selangor","Petaling","Tmn Puchong Intan 2",4,37,3.058404,101.636764
2015,17,"Perak","Kinta","Tmn Klebang Jaya 2",10,36,3.058405,101.636763
2015,17,"Selangor","Klang","Appartment Golden Villa",14,36,3.058406,101.636762
2015,17,"Selangor","Petaling","Du Ss 22 (5)",12,36,3.058407,101.636765
2015,17,"Selangor","Hulu Langat","Taman Sri Langat",5,35,3.058408,101.636767
2015,17,"Selangor","Gombak","Tmn Sri Gombak Fasa 9",6,34,3.058409,101.636769
2015,17,"Selangor","Petaling","Tmn Serdang Perdana PSRN Perdana (One South)",10,34,3.113117,101.815683
2015,17,"Selangor","Hulu Langat","Jalan 15/1 Seksyen 15 Bandar Baru Bangi",9,33,3.113118,101.815693
2015,17,"Selangor","Hulu Langat","Appt Taman Impian Indah",11,33,2.975147,101.783915
2015,17,"Selangor","Petaling","Usj 8 (IPD Subang Jaya & Kuarters Bomba)",12,33,3.113117,101.815673
2015,17,"Perak","Kinta","Kg Tersusun Bt5",6,32,3.048069,101.639553
2015,17,"Selangor","Hulu Langat","Taman Impian Indah",4,32,3.198303,101.599919
2015,17,"Selangor","Hulu Langat","Jalan 3/13A-C Seksyen 3 Taman Kajang Utama",7,32,3.052035,101.643996
2015,17,"Perak","Kinta","Pekan Tg Tualang",4,31,3.058406,101.636762
2015,17,"Perak","Kinta","Tmn Sri Kanthan",7,31,3.058407,101.636765
2015,17,"Selangor","Petaling","Seksyen U3 (Subang Perdana : Rumah Kedai)",4,31,3.058408,101.636767
2015,17,"Selangor","Petaling","Tm Pjs 3 Tmn Medan Baru ( Teres E : Jln Medan 29,30,31,32)",4,31,3.058409,101.636769
2015,18,"Selangor","Petaling","Pjs 9/1 (Lagoon Perdana & Rumah Kedai)",154,195,3.113117,101.815683
2015,18,"Perak","Kinta","Kg Das Tambahan 2",80,184,3.113118,101.815693
2015,18,"Perak","Kinta","Kg Baru Buntong",81,170,2.975147,101.783915
2015,18,"Perak","Kinta","Kkg Sg Tapah Tambahan",73,160,3.113117,101.815673
2015,18,"Perak","Kinta","Tmn Cempaka",87,156,3.048069,101.639553
2015,18,"Selangor","Petaling","Seksyen 15 (Dataran Otomobil : Blok 1-18)",87,147,3.198303,101.599919
2015,18,"Selangor","Petaling","Bt 13 Kg Kenangan",35,139,3.052035,101.643996
2015,18,"Selangor","Petaling","Usj 1 (Angsana Appt)",61,132,3.058406,101.636762
2015,18,"Perak","Kinta","Tmn Pertama",34,126,3.058407,101.636765
2015,18,"Selangor","Sepang","Mutiara Ville Cyberjaya",66,126,3.058408,101.636767
2015,18,"Selangor","Hulu Langat","Jalan 8/1-15 Seksyen 8 Bandar Baru Bangi",27,118,3.058409,101.636769
2015,18,"Selangor","Petaling","Seksyen 7 (Flat D : Blok 52-58)",95,115,3.113117,101.815683
2015,18,"Selangor","Petaling","Seksyen 13 (Pangsapuri Perdana)",58,114,3.113118,101.815693
2015,18,"Selangor","Petaling","Dun Bg Seksyen 14 Teres B : Jln 14/29 - Jln 14/49",33,111,2.975147,101.783915
2015,18,"Selangor","Gombak","Appt Desa 1",70,109,3.113117,101.815673
2015,18,"Selangor","Petaling","Pjs 9/2 -Pjs 9/30",36,106,3.048069,101.639553
2015,18,"Selangor","Sepang","The Arc Condo",36,105,3.198303,101.599919
2015,18,"Perak","Kinta","Kg Manjoi",32,103,3.052035,101.643996
2015,18,"Selangor","Gombak","Bdr Country Home Fasa 1",31,99,3.058406,101.636762
2015,18,"Selangor","Petalilng","Usj 14 (Subang Perdana Goodyear Court 9)",25,87,3.058407,101.636765
2015,18,"Selangor","Petaling","Seksyen 15 (Kaw Perindustrian B: Jln 15/7-15/16, Jln 15/20-21)",19,83,3.058408,101.636767
2015,18,"Selangor","Gombak","Kg Sg Bakau",16,81,3.058409,101.636769
2015,18,"Perak","Kinta","Kwsn Perindustrian Tasek",19,75,3.113117,101.815683
2015,18,"Selangor","Petaling","Ss 17/3",20,75,3.113118,101.815693
2015,18,"Selangor","Petaling","Seksyen U5 (Subang Pelangi : Jln U5/122-U5136c & Jln U5/AK, Aj, Ah, & Ag)",16,71,2.975147,101.783915
2015,18,"Selangor","Petaling","Bdr Kinrara 4 (Jln Bk 4/1 & Sebahagian 4/2-4/4)",17,66,3.113117,101.815673
2015,18,"Selangor","Petaling","Usj 11/3",7,60,3.048069,101.639553
2015,18,"Selangor","Gombak","Tmn Melawati (F)",9,58,3.198303,101.599919
2015,18,"Perak","Kinta","Kwsn Periindustrian Silibin",15,57,3.052035,101.643996
2015,18,"Selangor","Hulu Langat","Kuarters Penjara Kajang",14,52,3.058406,101.636762
2015,18,"Selangor","Petaling","Tmn Perindustrian Sime Uep Subang (Jln Tp)",27,50,3.058407,101.636765
2015,18,"Selangor","Petaling","Kd Pju 1a Puncak Sri Kelana Kondo",55,48,3.058408,101.636767
2015,18,"Selangor","Petaling","Usj 15 (Subang Perdana Goodyear Court 10a) Blok Aa-Aq",19,48,3.058409,101.636769
